school_name,school_section,cca_grouping_desc,cca_generic_name,cca_customized_name
RIVER VALLEY HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENVIRONMENTAL CLUB,THE ECO-SUSTAINABILITY LEADERSHIP ACADEMY
RIVER VALLEY HIGH SCHOOL,JUNIOR COLLEGE,CLUBS AND SOCIETIES,ENVIRONMENTAL CLUB,THE ECO-SUSTAINABILITY LEADERSHIP ACADEMY
RIVER VALLEY HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
RIVER VALLEY HIGH SCHOOL,JUNIOR COLLEGE,CLUBS AND SOCIETIES,INFOCOM CLUB,na
RIVER VALLEY HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SERVICE LEARNING CLUB,SERVICE AND CITIZENSHIP SOCIETY
RIVER VALLEY HIGH SCHOOL,JUNIOR COLLEGE,CLUBS AND SOCIETIES,SERVICE LEARNING CLUB,SERVICE AND CITIZENSHIP SOCIETY
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,FENCING,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,HOCKEY,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - CHINESE,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,BP Com Link
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,MALAY CULTURAL SOCIETY,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SCIENCE SOCIETY,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SERVICE LEARNING CLUB,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON (BOYS)
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,FOOTBALL (GIRLS)
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,TABLE TENNIS (BOYS)
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC(AIR),NCC (AIR) (BOYS)
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NCC (LAND) (BOYS)
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,STAGEARTS DRAMA
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
DUNMAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,COMPUTER CLUB,INFOCOMM CLUB
DUNMAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,GREEN CLUB,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SEPAK TAKRAW,SEPAK TAKRAW
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,SOCCER
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,DANCE
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,ENGLISH DRAMA
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,SYMPHONIC BAND
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
NAVAL BASE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY,SERVICE LEARNING CLUB
NAVAL BASE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON (BOYS)
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (BOYS & GIRLS)
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NCC (LAND) - BOYS & GIRLS
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SERVICE LEARNING CLUB,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,MEDIA RESOURCE AND IT CLUB,INFOCOMM CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,OTHERS,STUDENTS' COUNCIL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
HUA YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NATIONAL POLICE CADET CORPS (NPCC)
HUA YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,RED CROSS YOUTH
HUA YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NATIONAL CADET CORPS (NCC)
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,SHOW CHOIR
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,GUZHENG ENSEMBLE
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,HIP-HOP DANCE CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,DANCE SOCIETY
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,AESTHETICS & DESIGN CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - ENGLISH,ENGLISH LITERARY DRAMA DEBATE SOCIETY (ELDDS)
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SINGAPORE YOUTH FLYING CLUB,na
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - CHINESE,CHINESE CULTURAL SOCIETY
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,HOME ECONOMICS,NUTRITION & FOOD SCIENCE CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INNOVATION AND ENTERPRISE CLUB,INNOVATION AND ENTREPRENEUR CLUB
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON (BOYS)
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (GIRLS)
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,FOOTBALL (GIRLS)
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,VOLLEYBALL (BOYS)
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,ADVENTURE CLUB,ODAC
DEYI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
DEYI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
DEYI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,BAND
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,MOVEMENT AND DANCE CLUB
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
DEYI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,GREEN CLUB,na
DEYI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,na
DEYI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,YOUNG JOURNALISTS CLUB,na
PEICAI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
PEICAI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,na
PEICAI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
PEICAI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
PEICAI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
PEICAI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
PEICAI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (SEA),na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
PEICAI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AERO-MODELLING,na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
PEICAI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,INFOCOMM CLUB
PASIR RIS SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
PASIR RIS SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,CHINESE ORCHESTRA
PASIR RIS SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
PASIR RIS SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,MALAY DANCE
PASIR RIS SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
PASIR RIS SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,"MUSIC, DRAMA & DANCE CLUB",DRAMA CLUB
PASIR RIS SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,MEDIA RESOURCE CLUB,INFOCOMM CLUB
PASIR RIS SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,RADIO CONTROL AND ROBOTICS CLUB,TINKERS' CLUB
GUANGYANG SECONDARY SCHOOL,SECONDARY,OTHERS,PREFECTORIAL BOARD,na
GUANGYANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
GUANGYANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
GUANGYANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
GUANGYANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,CROSS COUNTRY
GUANGYANG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
GUANGYANG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
GUANGYANG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,RED CROSS YOUTH
GUANGYANG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
GUANGYANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
GUANGYANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,DRAMA
GUANGYANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,BAND
GUANGYANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,"MUSIC, DRAMA & DANCE CLUB",DANCE
GUANGYANG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,AUDIO VISUAL CLUB
GUANGYANG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,COMPUTER CLUB,INFOCOMM CLUB
GUANGYANG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,OUTDOOR ACTIVITIES CLUB,na
GUANGYANG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,GREEN CLUB,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,SOFTBALL (GIRLS ONLY)
RIVERSIDE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,ST JOHN BRIGADE
RIVERSIDE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (SEA),na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,DANCE - CHINESE
RIVERSIDE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
RIVERSIDE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,VISUAL ARTS
RIVERSIDE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,INFOCOMM
RIVERSIDE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON (GIRLS)
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (MIXED)
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,FOOTBALL (BOYS)
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,FLOORBALL (MIXED)
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TEN-PIN BOWLING,TENPIN BOWLING (BOYS)
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,ST. JOHN BRIGADE
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC(AIR),na
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,CHINESE ORCHESTRA
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,CHOIR
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,SWISS WINDS (Command Band of the National Cadet Corps)
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,CHINESE DANCE
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,MALAY DANCE
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,DRAMA
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,STUDENTS' COUNCIL,STUDENT COUNCIL
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SCIENCE SOCIETY,SCIENCE & TECHNOLOGY
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENVIRONMENTAL CLUB,SWISS NATURALISTS
SWISS COTTAGE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,PUBLICATIONS AND MEDIA CLUB
NEW TOWN SECONDARY SCHOOL,SECONDARY,OTHERS,STUDENTS' COUNCIL,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
NEW TOWN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,CHINESE CONTEMPORARY DANCE
NEW TOWN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,ETHNIC FUSION DANCE
NEW TOWN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
NEW TOWN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
NEW TOWN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,MEDIA & COMMUNICATIONS
NEW TOWN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY,CREATIVE READERS CLUB
SERANGOON GARDEN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LANGUAGE ART,LANGUAGE ART(2ND CCA)
SERANGOON GARDEN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON(BOYS)
SERANGOON GARDEN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL(BOYS)
SERANGOON GARDEN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,NETBALL
SERANGOON GARDEN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,FOOTBALL(BOYS)
SERANGOON GARDEN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,TABLE TENNIS(BOYS)
